                                                                                                    
{'loss': 4.8249, 'grad_norm': 121.13385449631014, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.6273, 'grad_norm': 16.32771179084221, 'learning_rate': 5.994413552425787e-07, 'epoch': 0.86}
{'loss': 0.3092, 'grad_norm': 13.687746292267015, 'learning_rate': 5.873921160683943e-07, 'epoch': 0.86}
{'loss': 0.4865, 'grad_norm': 13.603119022277347, 'learning_rate': 5.754576480397334e-07, 'epoch': 0.86}
{'loss': 1.0674, 'grad_norm': 23.701306729118407, 'learning_rate': 5.636382615699842e-07, 'epoch': 0.86}
{'loss': 1.5526, 'grad_norm': 20.69686616507409, 'learning_rate': 5.519342640792869e-07, 'epoch': 0.87}
{'loss': 1.2554, 'grad_norm': 17.27057294054251, 'learning_rate': 5.403459599865307e-07, 'epoch': 0.87}
{'loss': 0.7724, 'grad_norm': 19.21104353568391, 'learning_rate': 5.288736507014436e-07, 'epoch': 0.87}
{'loss': 0.7875, 'grad_norm': 15.923050330507339, 'learning_rate': 5.175176346167465e-07, 'epoch': 0.87}
{'loss': 0.4966, 'grad_norm': 13.429740704942832, 'learning_rate': 5.062782071003974e-07, 'epoch': 0.87}
{'loss': 1.307, 'grad_norm': 19.70154294428223, 'learning_rate': 4.951556604879049e-07, 'epoch': 0.87}
{'loss': 1.0959, 'grad_norm': 10.712360648998512, 'learning_rate': 4.841502840747253e-07, 'epoch': 0.87}
{'loss': 1.0978, 'grad_norm': 21.105366249279573, 'learning_rate': 4.732623641087403e-07, 'epoch': 0.88}
{'loss': 1.3684, 'grad_norm': 20.905524679125, 'learning_rate': 4.624921837828106e-07, 'epoch': 0.88}
{'loss': 1.4902, 'grad_norm': 16.61401350961777, 'learning_rate': 4.5184002322740784e-07, 'epoch': 0.88}
{'loss': 0.3009, 'grad_norm': 12.213987804750897, 'learning_rate': 4.4130615950333357e-07, 'epoch': 0.88}
{'loss': 1.0619, 'grad_norm': 18.18418642293394, 'learning_rate': 4.3089086659450774e-07, 'epoch': 0.88}
{'loss': 1.088, 'grad_norm': 13.990164106262979, 'learning_rate': 4.205944154008423e-07, 'epoch': 0.88}
{'loss': 0.389, 'grad_norm': 18.078256095785356, 'learning_rate': 4.1041707373120354e-07, 'epoch': 0.88}
{'loss': 1.6498, 'grad_norm': 21.212159356370343, 'learning_rate': 4.0035910629643406e-07, 'epoch': 0.89}
{'loss': 1.6255, 'grad_norm': 17.893038186873046, 'learning_rate': 3.9042077470247574e-07, 'epoch': 0.89}
{'loss': 2.1666, 'grad_norm': 27.266797401837085, 'learning_rate': 3.8060233744356634e-07, 'epoch': 0.89}
{'loss': 0.9143, 'grad_norm': 18.69022407910228, 'learning_rate': 3.709040498955102e-07, 'epoch': 0.89}
{'loss': 0.2981, 'grad_norm': 10.918846204797683, 'learning_rate': 3.613261643090388e-07, 'epoch': 0.89}
{'loss': 1.4162, 'grad_norm': 22.304057910452194, 'learning_rate': 3.518689298032524e-07, 'epoch': 0.89}
{'loss': 0.32, 'grad_norm': 11.139874448297478, 'learning_rate': 3.4253259235913717e-07, 'epoch': 0.89}
{'loss': 1.227, 'grad_norm': 21.73176035590381, 'learning_rate': 3.333173948131663e-07, 'epoch': 0.9}
{'loss': 1.1922, 'grad_norm': 19.58952402227013, 'learning_rate': 3.2422357685098936e-07, 'epoch': 0.9}
{'loss': 1.3147, 'grad_norm': 23.645536829523394, 'learning_rate': 3.1525137500119207e-07, 'epoch': 0.9}
{'loss': 1.2078, 'grad_norm': 16.452282546325637, 'learning_rate': 3.0640102262914584e-07, 'epoch': 0.9}
{'loss': 0.8927, 'grad_norm': 18.595278687834078, 'learning_rate': 2.9767274993094285e-07, 'epoch': 0.9}
{'loss': 0.2246, 'grad_norm': 7.742308389820544, 'learning_rate': 2.890667839273997e-07, 'epoch': 0.9}
{'loss': 0.296, 'grad_norm': 10.549376414973848, 'learning_rate': 2.8058334845816214e-07, 'epoch': 0.91}
{'loss': 0.8556, 'grad_norm': 15.766411907327342, 'learning_rate': 2.722226641758757e-07, 'epoch': 0.91}
{'loss': 0.7622, 'grad_norm': 12.663561090856499, 'learning_rate': 2.6398494854045055e-07, 'epoch': 0.91}
{'loss': 0.2974, 'grad_norm': 10.101011098497787, 'learning_rate': 2.5587041581340235e-07, 'epoch': 0.91}
{'loss': 0.8834, 'grad_norm': 15.514015720535253, 'learning_rate': 2.478792770522842e-07, 'epoch': 0.91}
{'loss': 1.8482, 'grad_norm': 23.225366932581483, 'learning_rate': 2.400117401051921e-07, 'epoch': 0.91}
{'loss': 0.7806, 'grad_norm': 12.626352188365471, 'learning_rate': 2.32268009605362e-07, 'epoch': 0.91}
{'loss': 1.154, 'grad_norm': 16.159245672446442, 'learning_rate': 2.2464828696584506e-07, 'epoch': 0.92}
{'loss': 0.299, 'grad_norm': 10.389840497067388, 'learning_rate': 2.171527703742715e-07, 'epoch': 0.92}
{'loss': 0.2945, 'grad_norm': 13.788326156156144, 'learning_rate': 2.0978165478769298e-07, 'epoch': 0.92}
{'loss': 0.9094, 'grad_norm': 18.553489402069005, 'learning_rate': 2.0253513192751374e-07, 'epoch': 0.92}
{'loss': 2.4867, 'grad_norm': 20.0950247759562, 'learning_rate': 1.9541339027450256e-07, 'epoch': 0.92}
{'loss': 1.7353, 'grad_norm': 23.295257544887487, 'learning_rate': 1.884166150638933e-07, 'epoch': 0.92}
{'loss': 0.9969, 'grad_norm': 21.78043741516005, 'learning_rate': 1.8154498828056255e-07, 'epoch': 0.92}
{'loss': 0.747, 'grad_norm': 18.80616539893223, 'learning_rate': 1.7479868865430072e-07, 'epoch': 0.93}
{'loss': 0.6374, 'grad_norm': 14.968205588614484, 'learning_rate': 1.681778916551591e-07, 'epoch': 0.93}
{'loss': 1.6565, 'grad_norm': 21.819094064860447, 'learning_rate': 1.6168276948889007e-07, 'epoch': 0.93}
{'loss': 0.3387, 'grad_norm': 15.80581884258245, 'learning_rate': 1.5531349109246364e-07, 'epoch': 0.93}
{'loss': 0.8903, 'grad_norm': 14.81197115028204, 'learning_rate': 1.4907022212967803e-07, 'epoch': 0.93}
{'loss': 0.6212, 'grad_norm': 13.399657547797082, 'learning_rate': 1.4295312498684656e-07, 'epoch': 0.93}
{'loss': 0.8706, 'grad_norm': 15.284270041519315, 'learning_rate': 1.3696235876857812e-07, 'epoch': 0.93}
{'loss': 1.4801, 'grad_norm': 22.463407718886533, 'learning_rate': 1.310980792936345e-07, 'epoch': 0.94}
{'loss': 0.426, 'grad_norm': 13.013643971160318, 'learning_rate': 1.253604390908819e-07, 'epoch': 0.94}
{'loss': 0.8404, 'grad_norm': 19.424684872339625, 'learning_rate': 1.1974958739531973e-07, 'epoch': 0.94}
{'loss': 0.9229, 'grad_norm': 21.279169512239385, 'learning_rate': 1.1426567014420297e-07, 'epoch': 0.94}
{'loss': 1.5501, 'grad_norm': 22.887267696725097, 'learning_rate': 1.0890882997324104e-07, 'epoch': 0.94}
{'loss': 1.4334, 'grad_norm': 21.320720774802723, 'learning_rate': 1.0367920621289496e-07, 'epoch': 0.94}
{'loss': 0.2878, 'grad_norm': 11.069757161693847, 'learning_rate': 9.857693488474596e-08, 'epoch': 0.94}
{'loss': 0.3434, 'grad_norm': 14.59653090463073, 'learning_rate': 9.360214869796492e-08, 'epoch': 0.95}
{'loss': 1.7187, 'grad_norm': 22.754013797750144, 'learning_rate': 8.875497704585401e-08, 'epoch': 0.95}
{'loss': 1.777, 'grad_norm': 20.987865844616277, 'learning_rate': 8.403554600248498e-08, 'epoch': 0.95}
{'loss': 0.6713, 'grad_norm': 11.109929478001272, 'learning_rate': 7.944397831941952e-08, 'epoch': 0.95}
{'loss': 0.9775, 'grad_norm': 14.458901872952463, 'learning_rate': 7.498039342251573e-08, 'epoch': 0.95}
{'loss': 0.9475, 'grad_norm': 18.41589842349332, 'learning_rate': 7.064490740882057e-08, 'epoch': 0.95}
{'loss': 0.6369, 'grad_norm': 12.834265717967108, 'learning_rate': 6.643763304355566e-08, 'epoch': 0.95}
{'loss': 1.5413, 'grad_norm': 20.78029074122447, 'learning_rate': 6.23586797571768e-08, 'epoch': 0.96}
{'loss': 0.6484, 'grad_norm': 15.332114013928651, 'learning_rate': 5.8408153642533493e-08, 'epoch': 0.96}
{'loss': 1.2864, 'grad_norm': 16.17719607924965, 'learning_rate': 5.458615745210616e-08, 'epoch': 0.96}
{'loss': 1.3162, 'grad_norm': 17.515505172757287, 'learning_rate': 5.089279059533658e-08, 'epoch': 0.96}
{'loss': 1.0011, 'grad_norm': 16.726808145998508, 'learning_rate': 4.732814913603723e-08, 'epoch': 0.96}
{'loss': 0.6463, 'grad_norm': 13.317545604071967, 'learning_rate': 4.389232578989988e-08, 'epoch': 0.96}
{'loss': 0.2962, 'grad_norm': 10.52332174424107, 'learning_rate': 4.058540992207649e-08, 'epoch': 0.96}
{'loss': 2.0296, 'grad_norm': 22.614234755169047, 'learning_rate': 3.7407487544861565e-08, 'epoch': 0.97}
{'loss': 0.9928, 'grad_norm': 20.116750849129833, 'learning_rate': 3.435864131544897e-08, 'epoch': 0.97}
{'loss': 2.122, 'grad_norm': 24.507384439652242, 'learning_rate': 3.143895053378698e-08, 'epoch': 0.97}
{'loss': 0.2758, 'grad_norm': 9.748472210434885, 'learning_rate': 2.8648491140513267e-08, 'epoch': 0.97}
{'loss': 1.2305, 'grad_norm': 25.394198114083167, 'learning_rate': 2.59873357149798e-08, 'epoch': 0.97}
{'loss': 1.1439, 'grad_norm': 15.207266065191462, 'learning_rate': 2.345555347336548e-08, 'epoch': 0.97}
{'loss': 0.8094, 'grad_norm': 18.13001668721673, 'learning_rate': 2.1053210266875346e-08, 'epoch': 0.98}
{'loss': 1.4211, 'grad_norm': 20.946878077296777, 'learning_rate': 1.8780368580029185e-08, 'epoch': 0.98}
{'loss': 0.9236, 'grad_norm': 18.998513802922933, 'learning_rate': 1.6637087529033925e-08, 'epoch': 0.98}
{'loss': 1.4281, 'grad_norm': 23.591624661212105, 'learning_rate': 1.4623422860248205e-08, 'epoch': 0.98}
{'loss': 1.7293, 'grad_norm': 21.75867494671568, 'learning_rate': 1.2739426948732426e-08, 'epoch': 0.98}
{'loss': 1.4001, 'grad_norm': 18.14687558838231, 'learning_rate': 1.0985148796883726e-08, 'epoch': 0.98}
{'loss': 0.6846, 'grad_norm': 12.66518633754204, 'learning_rate': 9.36063403316534e-09, 'epoch': 0.98}
{'loss': 0.8815, 'grad_norm': 18.063664494022152, 'learning_rate': 7.865924910916977e-09, 'epoch': 0.99}
{'loss': 0.2217, 'grad_norm': 7.872580144957446, 'learning_rate': 6.501060307256835e-09, 'epoch': 0.99}
{'loss': 1.2183, 'grad_norm': 23.20658707928587, 'learning_rate': 5.266075722070163e-09, 'epoch': 0.99}
{'loss': 2.1969, 'grad_norm': 25.956941165597858, 'learning_rate': 4.161003277085574e-09, 'epoch': 0.99}
{'loss': 2.1407, 'grad_norm': 18.683614687460295, 'learning_rate': 3.1858717150412554e-09, 'epoch': 0.99}
{'loss': 0.7709, 'grad_norm': 15.885102099009346, 'learning_rate': 2.3407063989361324e-09, 'epoch': 0.99}
{'loss': 0.2715, 'grad_norm': 11.452587086000564, 'learning_rate': 1.6255293113687232e-09, 'epoch': 0.99}
{'loss': 0.2989, 'grad_norm': 11.728400597428333, 'learning_rate': 1.040359053967599e-09, 'epoch': 1.0}
{'loss': 1.2731, 'grad_norm': 18.27557632924718, 'learning_rate': 5.852108469073248e-10, 'epoch': 1.0}
{'loss': 0.3027, 'grad_norm': 11.66275144605761, 'learning_rate': 2.6009652851211044e-10, 'epoch': 1.0}
{'loss': 1.2734, 'grad_norm': 18.447404163214593, 'learning_rate': 6.502455494716841e-11, 'epoch': 1.0}
[INFO|configuration_utils.py:491] 2025-12-19 17:14:33,852 >> Configuration saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/config.json
[INFO|configuration_utils.py:757] 2025-12-19 17:14:33,853 >> Configuration saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/generation_config.json
[INFO|modeling_utils.py:4181] 2025-12-19 17:14:36,821 >> Model weights saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/model.safetensors
[INFO|tokenization_utils_base.py:2421] 2025-12-19 17:14:36,822 >> chat template saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/chat_template.jinja
[INFO|tokenization_utils_base.py:2590] 2025-12-19 17:14:36,822 >> tokenizer config file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/tokenizer_config.json
[INFO|tokenization_utils_base.py:2599] 2025-12-19 17:14:36,823 >> Special tokens file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/special_tokens_map.json
/home/seohyun/.conda/envs/llama_factory/lib/python3.10/site-packages/torch/distributed/distributed_c10d.py:4876: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  warnings.warn(  # warn only once
[2025-12-19 17:14:36,960] [INFO] [logging.py:107:log_dist] [Rank 0] [Torch] Checkpoint global_step685 is about to be saved!
[2025-12-19 17:14:37,037] [INFO] [logging.py:107:log_dist] [Rank 0] Saving model checkpoint: /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/global_step685/zero_pp_rank_0_mp_rank_00_model_states.pt
[2025-12-19 17:14:37,037] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/global_step685/zero_pp_rank_0_mp_rank_00_model_states.pt...
[2025-12-19 17:14:37,302] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/global_step685/zero_pp_rank_0_mp_rank_00_model_states.pt.
[2025-12-19 17:14:37,341] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/global_step685/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt...
[2025-12-19 17:14:43,986] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/global_step685/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt.
[2025-12-19 17:14:43,987] [INFO] [engine.py:3701:_save_zero_checkpoint] zero checkpoint saved /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/global_step685/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt
[2025-12-19 17:14:46,581] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step685 is ready now!
[INFO|image_processing_base.py:253] 2025-12-19 17:14:46,597 >> Image processor saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/preprocessor_config.json
[INFO|tokenization_utils_base.py:2421] 2025-12-19 17:14:46,605 >> chat template saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/chat_template.jinja
[INFO|tokenization_utils_base.py:2590] 2025-12-19 17:14:46,616 >> tokenizer config file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/tokenizer_config.json
[INFO|tokenization_utils_base.py:2599] 2025-12-19 17:14:46,624 >> Special tokens file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/special_tokens_map.json
[INFO|video_processing_utils.py:600] 2025-12-19 17:14:46,888 >> Video processor saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/video_preprocessor_config.json
[INFO|processing_utils.py:814] 2025-12-19 17:14:46,893 >> chat template saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/checkpoint-685/chat_template.jinja
[INFO|trainer.py:2810] 2025-12-19 17:14:47,195 >>

Training completed. Do not forget to share your model on huggingface.co/models =)


100%|█████████████████████████████████████████████████████████| 685/685 [29:24:36<00:00, 154.56s/it]
{'train_runtime': 105878.7355, 'train_samples_per_second': 0.019, 'train_steps_per_second': 0.006, 'train_loss': 1.2255634360939918, 'epoch': 1.0}
[INFO|image_processing_base.py:253] 2025-12-19 17:14:47,203 >> Image processor saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/preprocessor_config.json
[INFO|tokenization_utils_base.py:2421] 2025-12-19 17:14:47,203 >> chat template saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/chat_template.jinja
[INFO|tokenization_utils_base.py:2590] 2025-12-19 17:14:47,204 >> tokenizer config file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/tokenizer_config.json
[INFO|tokenization_utils_base.py:2599] 2025-12-19 17:14:47,204 >> Special tokens file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/special_tokens_map.json
[INFO|video_processing_utils.py:600] 2025-12-19 17:14:47,313 >> Video processor saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/video_preprocessor_config.json
[INFO|processing_utils.py:814] 2025-12-19 17:14:47,314 >> chat template saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/chat_template.jinja
[INFO|trainer.py:4309] 2025-12-19 17:14:51,820 >> Saving model checkpoint to /hub_data4/seohyun/saves/ecva_instruct/full/sft
[INFO|configuration_utils.py:491] 2025-12-19 17:14:51,825 >> Configuration saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/config.json
[INFO|configuration_utils.py:757] 2025-12-19 17:14:51,825 >> Configuration saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/generation_config.json
[INFO|modeling_utils.py:4181] 2025-12-19 17:14:54,104 >> Model weights saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/model.safetensors
[INFO|tokenization_utils_base.py:2421] 2025-12-19 17:14:54,117 >> chat template saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/chat_template.jinja
[INFO|tokenization_utils_base.py:2590] 2025-12-19 17:14:54,130 >> tokenizer config file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/tokenizer_config.json
[INFO|tokenization_utils_base.py:2599] 2025-12-19 17:14:54,143 >> Special tokens file saved in /hub_data4/seohyun/saves/ecva_instruct/full/sft/special_tokens_map.json
***** train metrics *****
  epoch                    =               1.0
  total_flos               =           28122GF
  train_loss               =            1.2256
  train_runtime            = 1 day, 5:24:38.73
  train_samples_per_second =             0.019
  train_steps_per_second   =             0.006
Figure saved at: /hub_data4/seohyun/saves/ecva_instruct/full/sft/training_loss.png
Figure saved at: /hub_data4/seohyun/saves/ecva_instruct/full/sft/training_eval_loss.png
[WARNING|2025-12-19 17:14:54] llamafactory.extras.ploting:148 >> No metric eval_accuracy to plot.
[INFO|trainer.py:4643] 2025-12-19 17:14:54,822 >>
***** Running Evaluation *****
[INFO|trainer.py:4645] 2025-12-19 17:14:54,822 >>   Num examples = 109
[INFO|trainer.py:4648] 2025-12-19 17:14:54,822 >>   Batch size = 1
 43%|█████████████████████████████████████████████████▋                                                                 | 16/37 [35:43<50:16, 143.64s/it]
